CustomerID,CityTier,NumberOfDeviceRegistered,NumberOfAddress,OrderAmountHikeFromlastYear,Tenure_log,Dormancy_Shock,Recency_Tenure_Ratio,MonthlyOrderFreq,IssueIndex,Satisfaction_Per_Order,Silent_Killer,CashbackPerOrder,Promo_Sensitivity,Stagnant_Loyal,ManyAddressesFlag,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single,Gender_Male,Churn_Actual,Churn_Prob,Churn_Pred,RiskLevel,CustomerGrade
,1,3,2,18.0,0.0,0.9090909090909091,10.0,10.0,0,1.5,0,74.415,0.5,0,0,0,1,0,1,0,0,0,0,0,1,1,0.8022,1,위험,Risk
,1,5,10,14.0,2.833213344056216,0.31578947368421056,0.125,0.125,0,0.3333333333333333,1,80.0,0.6666666666666666,0,1,1,0,0,0,0,0,1,0,1,1,0,0.0027,0,안전,Platinum
,1,3,3,16.0,2.772588722239781,0.23529411764705882,0.13333333333333336,0.06666666666666668,0,1.5,0,76.325,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0015,0,안전,Platinum
,1,4,3,14.0,2.6390573296152584,2.5000000000000004,0.6923076923076925,0.30769230769230776,1,1.0,0,46.760000000000005,0.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0688,0,안전,Platinum
,1,3,2,13.0,0.0,1.8181818181818181,20.0,10.0,1,1.0,0,63.295,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5086,1,주의,Silver
,1,5,10,25.0,1.9459101490553132,1.3333333333333333,0.6666666666666667,0.33333333333333337,0,0.3333333333333333,1,73.92999999999999,0.6666666666666666,0,1,1,0,0,1,0,0,0,0,1,1,0,0.0003,0,안전,Platinum
C0999,3,4,4,12.0,1.791759469228055,1.8749999999999998,1.0,0.4,1,0.3333333333333333,0,63.61000000000001,0.6666666666666666,0,1,1,0,0,1,0,0,0,1,0,0,0,0.0369,0,안전,Platinum
,1,6,4,21.0,1.6094379124341003,1.2857142857142858,0.7500000000000002,0.5000000000000001,0,0.6666666666666666,1,61.97,0.3333333333333333,0,1,1,0,0,1,0,0,0,0,1,0,0,0.0397,0,안전,Platinum
C1035,1,3,2,14.0,3.1354942159291497,2.3571428571428577,0.5,0.22727272727272727,0,0.8333333333333334,0,27.611666666666665,0.8333333333333334,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0004,0,안전,Platinum
,3,5,9,18.0,0.0,1.8181818181818181,20.0,20.0,0,1.6666666666666667,0,49.89666666666667,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,1,1,1,0.9941,1,고위험,Risk
C0932,1,4,3,16.0,0.6931471805599453,7.111111111111111,8.0,7.0,1,0.375,0,23.34875,0.5,0,1,1,0,0,1,0,0,0,0,0,1,1,0.9716,1,고위험,Risk
C0334,3,3,1,19.0,1.6094379124341003,0.6666666666666667,0.5000000000000001,0.25000000000000006,0,1.5,0,65.335,0.5,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0016,0,안전,Platinum
C0329,1,4,5,20.0,1.791759469228055,1.1249999999999998,0.6,0.4,1,0.6666666666666666,0,49.52,0.6666666666666666,0,1,0,1,0,0,0,1,0,0,0,1,0,0.1358,0,안전,Platinum
,1,4,6,18.0,2.4849066497880004,0.6428571428571429,0.2727272727272727,0.18181818181818182,0,0.3333333333333333,1,66.63666666666667,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,1,0,0,0.0027,0,안전,Platinum
,3,3,11,12.0,3.4339872044851463,0.9411764705882353,0.26666666666666666,0.1,0,1.25,0,60.0,0.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0004,0,안전,Platinum
,1,4,3,14.0,2.833213344056216,7.172413793103448,1.0,0.75,0,0.07692307692307693,1,18.46153846153846,0.07692307692307693,0,1,1,0,0,0,0,0,1,1,0,1,0,0.0022,0,안전,Platinum
,3,4,10,15.0,3.044522437723423,4.594594594594594,0.5,0.8,0,0.29411764705882354,0,14.117647058823529,0.4117647058823529,0,1,1,0,1,0,0,0,0,1,0,0,0,0.0085,0,안전,Platinum
,3,1,5,11.0,1.6094379124341003,4.666666666666667,1.7500000000000004,1.7500000000000004,0,0.125,1,21.16125,0.375,0,1,1,0,0,1,0,0,0,1,0,1,0,0.0011,0,안전,Platinum
,1,3,3,11.0,0.0,0.0,0.0,10.0,1,2.5,0,65.86,0.0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.9983,1,고위험,Risk
,1,3,3,19.0,0.6931471805599453,2.25,3.0,2.0,0,1.0,0,53.35,0.6666666666666666,0,1,1,0,0,0,0,1,0,0,1,1,0,0.175,0,안전,Platinum
,1,4,5,23.0,2.1972245773362196,0.27272727272727265,0.12499999999999997,0.24999999999999994,1,1.0,0,52.20333333333334,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,1,1,0.9338,1,위험,Risk
,1,3,2,15.0,1.0986122886681098,1.0,0.9999999999999998,0.4999999999999999,0,0.5,1,68.8,0.5,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0043,0,안전,Platinum
,1,4,8,14.0,2.833213344056216,4.260869565217392,0.875,0.375,0,0.42857142857142855,0,34.285714285714285,0.8571428571428571,0,1,1,0,0,0,0,0,1,1,0,0,0,0.0079,0,안전,Platinum
,1,4,8,15.0,3.367295829986474,0.3999999999999999,0.07142857142857142,0.21428571428571425,0,0.7142857142857143,0,34.285714285714285,0.42857142857142855,0,1,0,0,1,0,0,0,0,0,1,1,0,0.0002,0,안전,Platinum
,3,4,5,15.0,3.4657359027997265,0.4411764705882353,0.16129032258064516,0.06451612903225806,1,0.6666666666666666,0,80.0,0.3333333333333333,1,1,1,0,0,0,0,0,0,0,0,1,0,0.0003,0,안전,Platinum
,1,4,7,15.0,2.1972245773362196,1.0909090909090906,0.4999999999999999,0.24999999999999994,0,1.6666666666666667,0,51.653333333333336,0.6666666666666666,0,1,0,0,0,0,0,1,0,1,0,1,0,0.0911,0,안전,Platinum
,1,4,1,15.0,3.1780538303479458,2.871794871794872,0.3043478260869565,0.6521739130434782,0,0.1875,0,15.0,0.1875,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0002,0,안전,Platinum
,1,4,3,15.0,2.4849066497880004,0.3076923076923077,0.18181818181818182,0.09090909090909091,0,2.5,0,81.44,0.5,0,1,0,0,0,1,0,0,0,1,0,1,0,0.0093,0,안전,Platinum
C0060,1,4,1,15.0,2.302585092994046,0.3636363636363636,0.22222222222222218,0.11111111111111109,0,1.5,0,71.87,0.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0012,0,안전,Platinum
,3,1,2,21.0,2.0794415416798357,3.333333333333334,1.1428571428571432,0.5714285714285716,0,0.6,0,33.598,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.0003,0,안전,Platinum
,1,3,2,15.0,1.791759469228055,3.5,1.4,0.8,0,0.2,1,30.618000000000002,0.2,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0003,0,안전,Platinum
,1,3,2,14.0,3.1354942159291497,0.3333333333333333,0.18181818181818182,0.045454545454545456,0,2.5,0,66.055,0.5,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0002,0,안전,Platinum
,1,4,9,14.0,3.044522437723423,0.5,0.15,0.15,1,0.25,0,60.0,0.5,0,1,1,0,0,0,0,0,1,1,0,1,0,0.0497,0,안전,Platinum
,1,1,7,12.0,2.4849066497880004,3.75,1.0909090909090908,0.36363636363636365,1,1.0,0,31.96,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0162,0,안전,Platinum
C0576,3,4,5,25.0,0.6931471805599453,7.111111111111111,8.0,7.0,1,0.125,0,21.35125,0.75,0,1,0,0,0,1,0,0,0,0,1,1,1,0.9989,1,고위험,Risk
,1,3,4,19.0,3.367295829986474,0.5333333333333332,0.2857142857142857,0.03571428571428571,1,1.0,0,77.075,0.5,0,1,1,0,0,1,0,0,0,0,0,1,0,0.0002,0,안전,Platinum
C0631,1,3,2,11.0,2.0794415416798357,0.44444444444444453,0.2857142857142858,0.1428571428571429,1,1.5,0,64.68,0.5,0,0,0,1,0,0,1,0,0,0,1,1,1,0.8965,1,위험,Risk
,3,4,3,19.0,0.6931471805599453,6.0,8.0,2.0,0,1.3333333333333333,0,62.379999999999995,0.3333333333333333,0,1,1,0,0,1,0,0,0,1,0,0,0,0.0242,0,안전,Platinum
C0574,3,3,3,11.0,1.791759469228055,0.8571428571428571,0.6,0.2,0,0.5,1,72.015,0.0,0,1,0,1,0,1,0,0,0,1,0,1,0,0.0065,0,안전,Platinum
,3,5,3,13.0,0.6931471805599453,3.0,4.0,2.0,0,1.6666666666666667,0,55.85333333333333,0.6666666666666666,0,1,1,0,0,1,0,0,0,0,0,1,0,0.0706,0,안전,Platinum
,3,3,2,19.0,2.70805020110221,0.8888888888888888,0.2857142857142857,0.21428571428571427,0,1.0,0,60.0,0.25,0,0,1,0,1,0,0,0,0,0,1,1,0,0.0077,0,안전,Platinum
,3,4,3,13.0,0.6931471805599453,3.0,4.0,2.0,1,1.0,0,55.54,0.6666666666666666,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0573,0,안전,Platinum
,3,3,5,12.0,2.9444389791664403,0.20000000000000004,0.11111111111111113,0.055555555555555566,1,2.5,0,103.805,0.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0.0099,0,안전,Platinum
,3,2,3,23.0,2.0794415416798357,2.7000000000000006,1.285714285714286,0.2857142857142858,0,1.6666666666666667,0,55.123333333333335,0.3333333333333333,0,1,1,0,0,1,0,0,0,1,0,1,0,0.0011,0,안전,Platinum
C0975,1,4,2,12.0,1.791759469228055,4.0,1.2,1.8,1,0.2,0,18.355,0.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0043,0,안전,Platinum
,1,2,7,13.0,1.9459101490553132,1.3333333333333333,0.6666666666666667,0.33333333333333337,0,1.0,0,58.916666666666664,0.6666666666666666,0,1,1,0,0,1,0,0,0,1,0,0,0,0.002,0,안전,Platinum
,1,4,3,15.0,0.6931471805599453,8.0,9.0,7.0,1,0.625,0,18.41875,0.375,0,1,0,1,0,0,0,1,0,0,0,1,0,0.4971,0,관심,Gold
,1,4,2,15.0,2.833213344056216,2.2,0.6875,0.1875,1,0.75,0,60.0,0.25,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0044,0,안전,Platinum
,1,4,8,13.0,2.9444389791664403,0.4285714285714286,0.1666666666666667,0.11111111111111113,1,0.3333333333333333,0,49.78666666666667,0.3333333333333333,0,1,0,1,0,0,0,1,0,0,1,1,0,0.0969,0,안전,Platinum
,1,3,3,15.0,3.258096538021482,1.9393939393939394,0.31999999999999995,0.27999999999999997,0,0.125,1,30.0,0.375,0,1,1,0,1,0,0,0,0,1,0,1,0,0.0004,0,안전,Platinum
,1,3,5,14.0,2.8903717578961645,0.10526315789473686,0.05882352941176472,0.05882352941176472,1,0.5,0,120.0,0.0,0,1,1,0,0,0,0,0,1,1,0,1,0,0.0017,0,안전,Platinum
C1048,1,2,7,13.0,1.9459101490553132,1.3333333333333333,0.6666666666666667,0.33333333333333337,0,1.0,0,58.916666666666664,0.6666666666666666,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0019,0,안전,Platinum
,1,3,1,16.0,0.0,0.9090909090909091,10.0,10.0,1,2.0,0,65.29,0.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.2881,0,관심,Gold
,3,3,2,11.0,2.4849066497880004,1.3846153846153846,0.8181818181818182,0.09090909090909091,0,0.5,1,76.715,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0227,0,안전,Platinum
,2,4,2,12.0,0.0,0.0,0.0,10.0,0,0.5,1,62.81999999999999,0.0,0,0,0,1,0,0,1,0,0,0,1,1,1,0.5106,1,주의,Silver
,1,3,8,17.0,3.332204510175204,0.2758620689655173,0.14814814814814817,0.03703703703703704,0,1.5,0,102.51,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0006,0,안전,Platinum
,1,2,5,18.0,2.4849066497880004,0.2142857142857143,0.09090909090909091,0.18181818181818182,0,0.3333333333333333,1,57.26666666666667,0.6666666666666666,0,1,1,0,0,0,0,1,0,0,1,1,0,0.0005,0,안전,Platinum
,2,1,2,13.0,2.4849066497880004,0.0,0.0,0.45454545454545453,0,0.5,0,21.406666666666666,0.16666666666666666,0,0,0,1,0,0,1,0,0,0,0,1,0,0.018,0,안전,Platinum
C0010,3,4,2,13.0,3.2188758248682006,1.5555555555555556,0.5833333333333334,0.08333333333333334,0,1.0,0,62.82333333333333,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,1e-04,0,안전,Platinum
,1,2,4,13.0,2.1972245773362196,0.818181818181818,0.37499999999999994,0.24999999999999994,0,1.0,0,56.346666666666664,0.3333333333333333,0,1,1,0,0,1,0,0,0,1,0,1,0,0.0006,0,안전,Platinum
,1,4,2,13.0,1.3862943611198906,1.5,1.0,0.6666666666666666,0,1.6666666666666667,0,59.57666666666666,0.6666666666666666,0,0,1,0,0,1,0,0,0,1,0,1,0,0.0078,0,안전,Platinum
C1056,1,4,3,14.0,1.6094379124341003,4.2857142857142865,2.5000000000000004,0.5000000000000001,0,0.3333333333333333,1,60.916666666666664,0.6666666666666666,0,1,1,0,0,1,0,0,0,1,0,0,0,0.0004,0,안전,Platinum
,1,5,8,22.0,2.0794415416798357,0.6000000000000001,0.2857142857142858,0.2857142857142858,0,1.3333333333333333,0,50.406666666666666,0.3333333333333333,0,1,1,0,0,0,0,1,0,1,0,0,0,0.0446,0,안전,Platinum
C0374,1,4,4,14.0,2.772588722239781,3.789473684210526,1.2000000000000002,0.2,1,1.25,0,43.0525,0.5,0,1,1,0,0,0,0,1,0,0,1,1,0,0.0245,0,안전,Platinum
C0830,1,4,2,14.0,2.0794415416798357,5.076923076923078,1.5714285714285718,0.7142857142857144,0,0.3333333333333333,1,25.468333333333334,0.3333333333333333,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0004,0,안전,Platinum
,1,4,5,19.0,3.4011973816621555,0.28124999999999994,0.10344827586206895,0.0689655172413793,0,1.3333333333333333,0,78.25333333333333,0.3333333333333333,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0002,0,안전,Platinum
,3,4,2,11.0,0.0,2.727272727272727,30.0,10.0,1,0.5,0,72.435,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0843,0,안전,VIP
,1,4,5,24.0,3.258096538021482,0.42857142857142855,0.15999999999999998,0.07999999999999999,0,0.3333333333333333,1,48.583333333333336,0.6666666666666666,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0003,0,안전,Platinum
,3,3,10,12.0,3.044522437723423,5.121212121212121,0.65,0.6,1,0.23076923076923078,0,18.284615384615385,0.07692307692307693,0,1,0,0,1,0,0,0,0,1,0,0,0,0.07,0,안전,Platinum
C1108,3,4,3,20.0,0.6931471805599453,2.4,3.0,3.0,0,0.75,0,38.2075,0.25,0,1,1,0,0,0,0,1,0,0,1,0,0,0.5692,1,주의,Silver
,3,4,2,16.0,2.5649493574615367,3.31578947368421,0.75,0.5,0,0.5714285714285714,0,24.2,0.2857142857142857,0,0,1,0,0,1,0,0,0,1,0,1,0,0.0133,0,안전,Platinum
,3,4,2,12.0,0.0,6.363636363636363,70.0,10.0,0,2.5,0,71.47,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.4172,0,관심,Gold
,1,3,2,13.0,0.0,6.363636363636363,70.0,70.0,1,0.375,0,15.4925,0.5,0,0,0,1,0,0,1,0,0,0,1,0,1,0.9965,1,고위험,Risk
,1,3,3,11.0,3.2188758248682006,0.7777777777777778,0.2916666666666667,0.08333333333333334,0,1.0,0,77.05333333333334,0.6666666666666666,0,1,1,0,0,0,0,0,0,1,0,0,0,0.0002,0,안전,Platinum
C0957,1,3,3,15.0,3.1780538303479458,1.0833333333333333,0.13043478260869562,0.5217391304347825,1,0.23076923076923078,0,16.342307692307692,0.23076923076923078,0,1,0,0,1,0,0,0,0,1,0,1,0,0.0003,0,안전,Platinum
C0375,1,4,2,15.0,1.3862943611198906,1.0,0.6666666666666666,0.6666666666666666,0,1.3333333333333333,0,52.63666666666666,0.3333333333333333,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0025,0,안전,Platinum
,3,4,4,12.0,1.9459101490553132,1.3333333333333333,0.6666666666666667,0.33333333333333337,0,0.3333333333333333,1,56.343333333333334,0.3333333333333333,0,1,1,0,0,1,0,0,0,1,0,1,0,0.008,0,안전,Platinum
,3,5,5,15.0,2.8903717578961645,3.5000000000000004,0.41176470588235303,0.9411764705882355,0,0.058823529411764705,1,13.371176470588235,0.6470588235294118,0,1,1,0,0,0,0,0,0,0,1,0,0,0.0303,0,안전,Platinum
C0793,1,5,2,18.0,0.0,0.0,0.0,10.0,1,1.0,0,61.7,0.5,0,0,0,1,0,0,1,0,0,0,1,1,1,0.9994,1,고위험,Risk
,1,3,2,13.0,2.6390573296152584,3.272727272727274,0.6153846153846155,0.6153846153846155,0,0.1111111111111111,1,16.290000000000003,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,1,1,0,0.014,0,안전,Platinum
,1,1,5,18.0,2.302585092994046,0.0,0.0,0.11111111111111109,0,0.5,1,68.44,0.5,0,1,0,0,0,0,0,1,0,1,0,1,0,0.0018,0,안전,Platinum
,1,3,5,12.0,2.70805020110221,1.0,0.5714285714285714,0.07142857142857142,0,1.5,0,62.254999999999995,0.5,0,1,0,1,0,0,1,0,0,1,0,1,0,0.008,0,안전,Platinum
,1,1,1,14.0,2.3978952727983707,0.49999999999999994,0.29999999999999993,0.09999999999999998,0,1.5,0,67.5,0.5,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009,0,안전,Platinum
C1090,1,2,6,13.0,2.8903717578961645,0.4500000000000001,0.17647058823529416,0.11764705882352944,0,1.0,0,57.46333333333333,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0011,0,안전,Platinum
,1,5,3,21.0,2.302585092994046,4.0,1.7777777777777775,0.22222222222222218,1,1.0,0,77.28333333333335,1.3333333333333333,0,1,1,0,0,0,0,0,0,1,0,0,0,0.0034,0,안전,Platinum
,3,3,1,14.0,0.6931471805599453,2.0,3.0,1.0,0,2.5,0,74.49,0.5,0,0,0,0,0,1,0,0,0,0,1,1,0,0.0159,0,안전,Platinum
,3,4,3,14.0,2.4849066497880004,3.15,0.6363636363636364,0.7272727272727273,0,0.4444444444444444,0,23.704444444444444,0.2222222222222222,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0416,0,안전,Platinum
,3,5,3,15.0,2.1972245773362196,3.8888888888888884,0.8749999999999998,1.1249999999999998,1,0.3,0,19.583000000000002,0.8,0,1,1,0,0,0,0,0,0,1,0,1,0,0.029,0,안전,Platinum
,3,5,2,24.0,0.6931471805599453,10.0,11.0,11.0,1,0.3333333333333333,0,14.249166666666667,0.25,0,0,1,0,0,1,0,0,0,0,1,0,1,0.9966,1,고위험,Risk
,1,3,2,18.0,0.0,1.8181818181818181,20.0,20.0,0,0.3333333333333333,1,43.72333333333333,0.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0.0056,0,안전,VIP
,1,4,8,14.0,3.091042453358316,1.3461538461538458,0.33333333333333326,0.19047619047619044,0,0.6,0,41.998000000000005,0.2,0,1,1,0,0,0,0,0,0,0,1,1,0,0.0163,0,안전,Platinum
,3,3,2,11.0,0.0,1.8181818181818181,20.0,10.0,1,2.5,0,61.900000000000006,0.5,0,0,0,1,0,0,1,0,0,0,1,1,0,0.5566,1,주의,Silver
C0409,1,3,5,11.0,0.0,1.8181818181818181,20.0,10.0,0,0.5,1,66.145,0.0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.2317,0,관심,Gold
,1,4,3,12.0,2.1972245773362196,0.818181818181818,0.37499999999999994,0.24999999999999994,1,1.0,0,51.45333333333334,0.6666666666666666,0,1,1,0,0,0,0,1,0,0,1,1,1,0.8209,1,위험,Risk
,3,3,5,12.0,2.995732273553991,0.28571428571428575,0.15789473684210528,0.05263157894736843,1,0.5,0,101.84,0.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0.0013,0,안전,Platinum
,3,5,4,13.0,3.332204510175204,2.9714285714285715,0.48148148148148157,0.2592592592592593,0,0.5,0,25.03125,0.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0004,0,안전,Platinum
,2,5,3,14.0,2.772588722239781,2.3157894736842106,0.7333333333333334,0.2,0,0.75,0,60.0,0.75,0,1,1,0,0,0,0,0,1,0,0,1,0,0.0121,0,안전,Platinum
,1,4,7,14.0,2.995732273553991,0.6818181818181819,0.26315789473684215,0.10526315789473686,1,1.6666666666666667,0,80.0,0.6666666666666666,0,1,1,0,0,0,0,0,1,0,0,1,1,0.9296,1,위험,Risk
,1,4,2,16.0,1.6094379124341003,1.7142857142857144,1.0000000000000002,0.5000000000000001,0,1.6666666666666667,0,74.85666666666667,0.6666666666666666,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0061,0,안전,Platinum
,3,4,6,17.0,3.4339872044851463,0.3125,0.16666666666666666,0.03333333333333333,0,0.5,1,75.855,0.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0.0005,0,안전,Platinum
C0814,1,4,9,14.0,2.3978952727983707,3.2941176470588234,0.7999999999999998,0.5999999999999999,1,0.7142857142857143,0,29.744285714285716,0.2857142857142857,0,1,1,0,0,0,0,0,0,1,0,1,0,0.0646,0,안전,Platinum
,1,2,6,18.0,2.3978952727983707,0.9230769230769229,0.3999999999999999,0.19999999999999996,0,0.3333333333333333,1,50.23666666666667,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,1,0,0.001,0,안전,Platinum
C1021,1,3,2,18.0,2.6390573296152584,1.9444444444444449,0.5384615384615387,0.30769230769230776,0,0.4,1,44.226,0.8,0,0,1,0,0,0,0,0,0,1,0,1,0,0.007,0,안전,Platinum
,1,4,3,14.0,2.833213344056216,0.6,0.1875,0.1875,0,0.25,1,41.4725,0.25,0,1,1,0,0,1,0,0,0,1,0,0,0,0.0022,0,안전,Platinum
,1,6,2,17.0,2.302585092994046,1.0,0.44444444444444436,0.22222222222222218,0,1.0,0,50.68333333333334,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,1,0,0.0024,0,안전,Platinum
,3,5,2,19.0,0.6931471805599453,0.75,1.0,2.0,0,1.0,0,51.553333333333335,0.6666666666666666,0,0,1,0,0,0,0,1,0,0,1,0,0,0.6839,1,주의,Silver
C0188,1,2,7,21.0,2.70805020110221,4.333333333333334,0.6428571428571429,0.8571428571428571,0,0.23076923076923078,0,14.52076923076923,0.5384615384615384,0,1,1,0,0,1,0,0,0,1,0,0,0,0.0003,0,안전,Platinum
,1,5,3,20.0,1.3862943611198906,0.8,0.6666666666666666,0.3333333333333333,0,1.0,1,80.455,0.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0.0046,0,안전,Platinum
,2,2,3,14.0,2.5649493574615367,0.3684210526315789,0.08333333333333333,0.5,0,0.42857142857142855,0,21.919999999999998,0.2857142857142857,0,1,1,0,0,0,0,1,0,0,0,1,0,0.0024,0,안전,Platinum
,1,5,2,15.0,0.6931471805599453,2.25,3.0,2.0,1,1.0,0,54.1,0.3333333333333333,0,0,1,0,0,0,0,1,0,0,1,1,1,0.872,1,위험,Risk
,3,4,3,15.0,0.6931471805599453,0.75,1.0,2.0,1,1.3333333333333333,0,47.92666666666667,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,1,1,1,0.9994,1,고위험,Risk
,1,4,3,12.0,0.6931471805599453,0.75,1.0,2.0,0,0.6666666666666666,1,47.35333333333333,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,1,0,0.2301,0,관심,Gold
,1,4,3,14.0,1.791759469228055,1.7777777777777777,0.8,0.6,1,1.25,0,38.9125,0.25,0,1,0,0,0,0,0,1,0,1,0,1,0,0.1891,0,안전,Platinum
,3,4,2,18.0,3.258096538021482,4.682926829268292,0.4799999999999999,0.5999999999999999,1,0.1875,0,15.0,0.1875,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0091,0,안전,Platinum
,1,4,4,21.0,2.3978952727983707,2.3076923076923075,0.9999999999999998,0.19999999999999996,0,0.6666666666666666,1,67.59666666666666,0.6666666666666666,0,1,0,0,0,1,0,0,0,0,1,1,0,0.0014,0,안전,Platinum
,1,3,2,20.0,1.6094379124341003,0.0,0.0,0.25000000000000006,0,1.5,0,60.415000000000006,0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0507,0,안전,Platinum
,3,5,9,18.0,2.833213344056216,0.6315789473684211,0.25,0.125,0,1.0,0,62.48,0.3333333333333333,0,1,1,0,0,1,0,0,0,0,1,0,0,0.012,0,안전,Platinum
,3,4,3,12.0,0.6931471805599453,2.25,3.0,2.0,1,1.6666666666666667,0,49.6,0.6666666666666666,0,1,0,1,0,0,0,1,0,0,1,1,0,0.799,1,주의,Silver
,1,3,1,12.0,0.0,1.8181818181818181,20.0,10.0,0,1.5,0,66.875,0.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0.2398,0,관심,Gold
,1,4,6,19.0,3.2188758248682006,0.1111111111111111,0.04166666666666667,0.08333333333333334,0,0.6666666666666666,1,49.6,0.6666666666666666,0,1,0,1,0,0,0,1,0,0,0,1,0,0.0077,0,안전,Platinum
,3,5,9,13.0,1.9459101490553132,0.7500000000000001,0.5000000000000001,0.16666666666666669,0,1.5,0,76.73,0.5,0,1,1,0,0,1,0,0,0,0,1,0,1,0.6932,1,주의,Silver
,1,3,10,17.0,1.0986122886681098,1.0,0.9999999999999998,0.4999999999999999,0,1.5,0,64.87,0.5,0,1,0,1,0,0,1,0,0,1,0,0,0,0.002,0,안전,Platinum
,1,4,11,14.0,2.833213344056216,1.9047619047619047,0.5,0.25,0,1.0,0,48.0,0.8,0,1,1,0,0,0,0,0,0,1,0,1,0,0.0159,0,안전,Platinum
,3,4,3,24.0,0.6931471805599453,3.75,5.0,2.0,0,0.6666666666666666,1,62.26666666666667,0.3333333333333333,0,1,1,0,0,1,0,0,0,0,1,0,0,0.0188,0,안전,Platinum
,1,4,8,18.0,0.6931471805599453,1.6,2.0,3.0,0,0.75,0,42.205,0.75,0,1,1,0,0,0,0,1,0,0,1,1,1,0.609,1,주의,Silver
,1,4,10,19.0,2.995732273553991,2.181818181818182,0.8421052631578949,0.10526315789473686,0,1.3333333333333333,0,49.49333333333333,0.6666666666666666,0,1,0,1,0,1,0,0,0,1,0,1,0,0.0055,0,안전,Platinum
C0612,1,4,3,17.0,2.70805020110221,0.875,0.5,0.07142857142857142,1,1.5,0,84.055,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0055,0,안전,Platinum
,1,3,2,21.0,1.6094379124341003,0.0,0.0,0.25000000000000006,0,0.5,1,60.30500000000001,0.5,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0355,0,안전,Platinum
,1,4,2,17.0,2.0794415416798357,2.0000000000000004,1.285714285714286,0.1428571428571429,0,1.5,0,97.735,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0011,0,안전,Platinum
,1,4,3,14.0,0.6931471805599453,2.25,3.0,2.0,1,0.6666666666666666,0,50.53,0.3333333333333333,0,1,1,0,0,0,0,1,0,0,0,0,0,0.2663,0,관심,Gold
,3,2,4,12.0,0.6931471805599453,2.25,3.0,2.0,0,1.0,0,62.44,0.6666666666666666,0,1,1,0,0,1,0,0,0,1,0,1,0,0.0612,0,안전,Platinum
